cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
25,60,0,15020787.0,"100000001282143100,100000005514161100,100000002956769100,100000002443664100,100000002822472100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 0; внутренний оборот 15 020 787 ₸. Кандидаты: сбор 11, распределение 4, транзит 0. Чаще всего: получение без наблюдаемого выхода (узлов — 23)."
26,2,0,761255.0,"100000004586598100,100000000583220100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 0; внутренний оборот 761 255 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: периферия (узлов — 2)."
27,8,0,389000.0,"100000005507142100,100000001825934100,100000002612809100,100000005264874100,100000002214207100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 0; внутренний оборот 389 000 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: периферия (узлов — 8)."
28,13,1,1392916.0,"100000001380054100,100000003164661100,100000005077484100,100000000703894100,100000004192865100","Гипотеза: возможный участок распределения. Исходных узлов: 1; внутренний оборот 1 392 916 ₸. Кандидаты: сбор 0, распределение 1, транзит 0. Чаще всего: периферия (узлов — 6)."
29,41,0,5151924.19,"100000006225798100,100000002713074100,100000008512552100,100000003242289100,100000003964910100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 0; внутренний оборот 5 151 924,19 ₸. Кандидаты: сбор 10, распределение 2, транзит 0. Чаще всего: периферия (узлов — 16)."
30,18,0,3422800.0,"100000003701161100,100000002267998100,100000003718221100,100000008137435100,100000003104347100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 0; внутренний оборот 3 422 800 ₸. Кандидаты: сбор 1, распределение 1, транзит 0. Чаще всего: получение без наблюдаемого выхода (узлов — 9)."
31,7,0,3077000.0,"100000001053894100,100000002241986100,100000002594214100,100000004047887100,100000001286703100","Гипотеза: возможный участок распределения. Исходных узлов: 0; внутренний оборот 3 077 000 ₸. Кандидаты: сбор 0, распределение 1, транзит 0. Чаще всего: периферия (узлов — 6)."
32,4,0,518000.0,"100000000629812100,100000003163886100,100000002205022100,100000001380107100","Гипотеза: возможный участок сбора. Исходных узлов: 0; внутренний оборот 518 000 ₸. Кандидаты: сбор 1, распределение 0, транзит 0. Чаще всего: получение без наблюдаемого выхода (узлов — 2)."
33,20,0,617900.0,"100000002448088100,100000001427082100,100000004777215100,100000002478829100,100000003154105100","Гипотеза: возможный участок распределения. Исходных узлов: 0; внутренний оборот 617 900 ₸. Кандидаты: сбор 0, распределение 2, транзит 0. Чаще всего: периферия (узлов — 18)."
34,13,0,6748650.0,"100000008258083100,100000007442518100,100000000673868100,100000000821507100,100000002911170100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 0; внутренний оборот 6 748 650 ₸. Кандидаты: сбор 2, распределение 1, транзит 0. Чаще всего: получение без наблюдаемого выхода (узлов — 7)."
35,17,1,2977887.0,"100000002731501100,100000001330595100,100000003616818100,100000004005964100,100000004144536100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 1; внутренний оборот 2 977 887 ₸. Кандидаты: сбор 2, распределение 2, транзит 0. Чаще всего: периферия (узлов — 7)."
36,25,0,5089597.0,"100000002459832100,100000002936322100,100000008343874100,100000005527892100,100000002531406100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 0; внутренний оборот 5 089 597 ₸. Кандидаты: сбор 3, распределение 2, транзит 1. Чаще всего: периферия (узлов — 10)."
37,11,0,3784703.0,"100000003004487100,100000002175422100,100000003557488100,100000002975437100,100000005042822100","Гипотеза: возможный участок распределения. Исходных узлов: 0; внутренний оборот 3 784 703 ₸. Кандидаты: сбор 0, распределение 1, транзит 0. Чаще всего: периферия (узлов — 7)."
38,3,1,450000.0,"100000000769919100,100000002371751100,100000007018630100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 1; внутренний оборот 450 000 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: периферия (узлов — 2)."
39,9,0,1406982.0,"100000002217161100,100000001445848100,100000007647294100,100000000954884100,100000003006633100","Гипотеза: возможный участок распределения. Исходных узлов: 0; внутренний оборот 1 406 982 ₸. Кандидаты: сбор 0, распределение 1, транзит 0. Чаще всего: получение без наблюдаемого выхода (узлов — 5)."
40,4,1,1404980.0,"100000001872484100,100000002459163100,100000000785800100,100000008601794100","Гипотеза: возможный транзитный участок. Исходных узлов: 1; внутренний оборот 1 404 980 ₸. Кандидаты: сбор 0, распределение 0, транзит 1. Чаще всего: периферия (узлов — 2)."
41,44,0,10215968.84,"100000002605308100,100000005933757100,100000004159526100,100000004500444100,100000001073568100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 0; внутренний оборот 10 215 968,84 ₸. Кандидаты: сбор 3, распределение 2, транзит 0. Чаще всего: получение без наблюдаемого выхода (узлов — 25)."
42,61,3,8902320.0,"100000004015047100,100000004221668100,100000003111305100,100000005171642100,100000006788200100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 3; внутренний оборот 8 902 320 ₸. Кандидаты: сбор 9, распределение 4, транзит 4. Чаще всего: получение без наблюдаемого выхода (узлов — 28)."
43,10,0,322010.0,"100000008172352100,100000007322059100,100000000993112100,100000002691858100,100000002628146100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 0; внутренний оборот 322 010 ₸. Кандидаты: сбор 1, распределение 1, транзит 0. Чаще всего: получение без наблюдаемого выхода (узлов — 5)."
44,30,1,6513430.0,"100000006274203100,100000007594394100,100000008546855100,100000001690558100,100000002799941100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 1; внутренний оборот 6 513 430 ₸. Кандидаты: сбор 3, распределение 1, транзит 2. Чаще всего: периферия (узлов — 12)."
45,4,0,1595700.0,"100000001131403100,100000001052945100,100000004616845100,100000005146665100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 0; внутренний оборот 1 595 700 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: периферия (узлов — 4)."
46,4,0,832800.0,"100000003159641100,100000008625905100,100000001065234100,100000002194320100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 0; внутренний оборот 832 800 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: периферия (узлов — 4)."
47,25,0,7556605.0,"100000001887715100,100000007229557100,100000001303311100,100000002748532100,100000001141268100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 0; внутренний оборот 7 556 605 ₸. Кандидаты: сбор 8, распределение 3, транзит 0. Чаще всего: сбор средств (узлов — 8)."
48,29,0,446070.0,"100000001164648100,100000008460102100,100000004891562100,100000002706810100,100000008715513100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 0; внутренний оборот 446 070 ₸. Кандидаты: сбор 1, распределение 1, транзит 0. Чаще всего: периферия (узлов — 27)."
49,5,0,172000.0,"100000004659919100,100000001223977100,100000005031696100,100000002700161100,100000008461217100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 0; внутренний оборот 172 000 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: периферия (узлов — 5)."
50,26,14,2289450.0,"100000004403675100,100000003988112100,100000001386612100,100000003823811100,100000001471706100","Гипотеза: возможный участок распределения. Исходных узлов: 14; внутренний оборот 2 289 450 ₸. Кандидаты: сбор 0, распределение 1, транзит 0. Чаще всего: периферия (узлов — 23)."
51,6,0,2540000.0,"100000004479404100,100000004717647100,100000002922000100,100000002659103100,100000001533161100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 0; внутренний оборот 2 540 000 ₸. Кандидаты: сбор 1, распределение 1, транзит 0. Чаще всего: периферия (узлов — 4)."
52,7,3,4442461.0,"100000003404627100,100000002681449100,100000008232832100,100000005940652100,100000008637537100","Гипотеза: возможный участок сбора. Исходных узлов: 3; внутренний оборот 4 442 461 ₸. Кандидаты: сбор 1, распределение 0, транзит 0. Чаще всего: периферия (узлов — 5)."
53,4,1,79050.0,"100000001852140100,100000006888238100,100000003148220100,100000004971871100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 1; внутренний оборот 79 050 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: периферия (узлов — 3)."
54,10,0,603900.0,"100000003635170100,100000002156381100,100000004209339100,100000003321423100,100000002696152100","Гипотеза: возможный участок сбора. Исходных узлов: 0; внутренний оборот 603 900 ₸. Кандидаты: сбор 1, распределение 0, транзит 2. Чаще всего: периферия (узлов — 5)."
55,3,0,553830.0,"100000003692843100,100000003321895100,100000002371892100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 0; внутренний оборот 553 830 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: периферия (узлов — 3)."
56,6,1,275885.0,"100000005895525100,100000002462183100,100000005056870100,100000007175718100,100000005807278100","Гипотеза: возможный участок распределения. Исходных узлов: 1; внутренний оборот 275 885 ₸. Кандидаты: сбор 0, распределение 1, транзит 0. Чаще всего: получение без наблюдаемого выхода (узлов — 5)."
57,4,0,332709.0,"100000004610802100,100000002513028100,100000002516862100,100000004780083100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 0; внутренний оборот 332 709 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: периферия (узлов — 4)."
58,6,0,2534500.0,"100000003747133100,100000005075949100,100000004722765100,100000002578653100,100000006527156100","Гипотеза: возможный транзитный участок. Исходных узлов: 0; внутренний оборот 2 534 500 ₸. Кандидаты: сбор 0, распределение 0, транзит 1. Чаще всего: периферия (узлов — 4)."
59,5,1,2809200.0,"100000004135268100,100000004979498100,100000007507343100,100000002738256100,100000008571433100","Гипотеза: возможный транзитный участок. Исходных узлов: 1; внутренний оборот 2 809 200 ₸. Кандидаты: сбор 0, распределение 0, транзит 2. Чаще всего: периферия (узлов — 2)."
60,3,1,390167.62,"100000002781227100,100000002796853100,100000008522127100","Гипотеза: возможный транзитный участок. Исходных узлов: 1; внутренний оборот 390 167,62 ₸. Кандидаты: сбор 0, распределение 0, транзит 1. Чаще всего: периферия (узлов — 2)."
61,6,0,720900.0,"100000008761219100,100000006638021100,100000008333492100,100000008770483100,100000007472293100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 0; внутренний оборот 720 900 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: периферия (узлов — 6)."
62,2,1,30000.0,"100000003980083100,100000003200071100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 1; внутренний оборот 30 000 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: получение без наблюдаемого выхода (узлов — 1)."
63,10,0,1727065.0,"100000005519998100,100000004336312100,100000004017410100,100000003934614100,100000004076740100","Гипотеза: возможная связка сбора и распределения. Исходных узлов: 0; внутренний оборот 1 727 065 ₸. Кандидаты: сбор 1, распределение 2, транзит 2. Чаще всего: периферия (узлов — 3)."
64,1,1,0.0,100000003265658100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
65,1,1,0.0,100000003349739100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
66,7,0,1765600.0,"100000007865484100,100000008551752100,100000003631015100,100000004976946100,100000005745873100","Гипотеза: возможный участок распределения. Исходных узлов: 0; внутренний оборот 1 765 600 ₸. Кандидаты: сбор 0, распределение 1, транзит 0. Чаще всего: периферия (узлов — 6)."
67,7,0,1268308.0,"100000008011159100,100000006232642100,100000003664994100,100000006169033100,100000005754335100","Гипотеза: возможный участок сбора. Исходных узлов: 0; внутренний оборот 1 268 308 ₸. Кандидаты: сбор 1, распределение 0, транзит 0. Чаще всего: периферия (узлов — 3)."
68,1,1,0.0,100000003770083100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
69,2,1,81465.0,"100000003865939100,100000005392290100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 1; внутренний оборот 81 465 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: получение без наблюдаемого выхода (узлов — 1)."
70,1,1,0.0,100000004021459100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
71,3,0,1557988.0,"100000004035925100,100000008619159100,100000008258458100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 0; внутренний оборот 1 557 988 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: периферия (узлов — 3)."
72,6,1,383300.0,"100000005546031100,100000004331458100,100000004094958100,100000005363908100,100000005547096100","Гипотеза: возможный участок сбора. Исходных узлов: 1; внутренний оборот 383 300 ₸. Кандидаты: сбор 2, распределение 0, транзит 2. Чаще всего: периферия (узлов — 2)."
73,1,1,0.0,100000004174835100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
74,3,1,450816.0,"100000005034574100,100000007283257100,100000004388983100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 1; внутренний оборот 450 816 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: получение без наблюдаемого выхода (узлов — 2)."
75,3,0,627870.0,"100000004666651100,100000005664632100,100000008628231100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 0; внутренний оборот 627 870 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: получение без наблюдаемого выхода (узлов — 2)."
76,1,1,0.0,100000005017150100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
77,1,1,0.0,100000005087431100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
78,1,1,0.0,100000005235389100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
79,1,1,0.0,100000005480435100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
80,1,1,0.0,100000005495722100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
81,1,1,0.0,100000005550592100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
82,1,1,0.0,100000005560900100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
83,1,1,0.0,100000005568407100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
84,5,2,108007.0,"100000006562026100,100000007347733100,100000008129393100,100000006249740100,100000006831291100","Гипотеза: возможный участок сбора. Исходных узлов: 2; внутренний оборот 108 007 ₸. Кандидаты: сбор 1, распределение 0, транзит 0. Чаще всего: периферия (узлов — 2)."
85,2,0,584900.0,"100000007330432100,100000008430691100","Гипотеза: назначение по структуре не определяется. Исходных узлов: 0; внутренний оборот 584 900 ₸. Кандидаты: сбор 0, распределение 0, транзит 0. Чаще всего: периферия (узлов — 2)."
86,2,0,857500.0,"100000008324800100,100000007390016100","Гипотеза: возможный транзитный участок. Исходных узлов: 0; внутренний оборот 857 500 ₸. Кандидаты: сбор 0, распределение 0, транзит 1. Чаще всего: транзит (узлов — 1)."
87,1,1,0.0,100000008117324100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
88,1,1,0.0,100000008205000100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
89,1,1,0.0,100000008513251100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
90,1,1,0.0,100000008669037100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
91,1,1,0.0,100000008701222100,Изолированный узел: в выборке нет связей; назначение определить нельзя.
